lower,upper,true_direction_span_degrees,minimax_half_span_degrees
1.0,1.4461687681862272,10.25993376711732,5.12996688355866
1.4461687681862272,1.4734251968503913,0.5346835144463272,0.2673417572231636
1.4734251968503913,1.5014985014985012,0.5406615091964044,0.2703307545982022
1.5014985014985012,2.0,8.103177778266454,4.051588889133227
