gamma,targets,quadratic_VC,linear_RankSVM,rank_weights
0.0,192,0.7160314661273912,0.8039398891518077,8.192952017855237
0.1,192,0.5892353292956245,0.7697186183549048,8.162444564062294
1.0,192,0.6579744124376434,8.666339925937658,7.75824795559851
10.0,192,1.5222675951293956,76.24122608856945,13.178904678991406
