cohort,target_id,replica,stream,regime,dimension,radius,gamma,strength,geometry,decoder,squared_angle_radians,hard_success
main,main/rep0-stream0-regime0-d50/4,0,0,0,50,10.0,1.0,0.0,staggered-cycle,mirror-vc,0.1563437754155539,
main,main/rep0-stream0-regime0-d50/5,0,0,0,50,10.0,1.0,0.0,staggered-cycle,mirror-vc,0.15432975806251525,
main,main/rep0-stream0-regime0-d50/6,0,0,0,50,10.0,1.0,0.0,staggered-cycle,mirror-vc,0.17755418581449833,
main,main/rep0-stream0-regime0-d50/7,0,0,0,50,10.0,1.0,0.0,staggered-cycle,mirror-vc,0.12965159113100558,
main,main/rep0-stream0-regime0-d50/0,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.16843510219477967,
main,main/rep0-stream0-regime0-d50/1,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.11675283532351875,
main,main/rep0-stream0-regime0-d50/2,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.08515910470822174,
main,main/rep0-stream0-regime0-d50/3,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.09643543209204607,
main,main/rep0-stream0-regime0-d50/4,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.12626505521892212,
main,main/rep0-stream0-regime0-d50/5,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.14778243989322087,
main,main/rep0-stream0-regime0-d50/6,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.09734483333242279,
main,main/rep0-stream0-regime0-d50/7,0,0,0,50,0.1,1.0,0.0,frames,mirror-ac,0.15445743570360437,
main,main/rep0-stream0-regime0-d50/0,0,0,0,50,0.1,1.0,0.0,frames,mirror-vc,0.16490512197097382,
main,main/rep0-stream0-regime0-d50/1,0,0,0,50,0.1,1.0,0.0,frames,mirror-vc,0.11612422179891847,
main,main/rep0-stream0-regime0-d50/2,0,0,0,50,0.1,1.0,0.0,frames,mirror-vc,0.09398791638141903,
main,main/rep0-stream0-regime0-d50/3,0,0,0,50,0.1,1.0,0.0,frames,mirror-vc,0.0851974147918604,
main,main/rep0-stream0-regime0-d50/4,0,0,0,50,0.1,1.0,0.0,frames,mirror-vc,0.11583775241055236,
main,main/rep0-stream0-regime0-d50/5,0,0,0,50,0.1,1.0,0.0,frames,mirror-vc,0.14146926356537637,
main,main/rep0-stream0-regime0-d50/6,0,0,0,50,0.1,1.0,0.0,frames,mirror-vc,0.1003245161650491,
