cohort,target_id,replica,stream,regime,dimension,radius,gamma,strength,geometry,decoder,squared_angle_radians,hard_success
independent,independent/rep0-stream1-regime1-d10/7,0,1,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.002501014726499,
independent,independent/rep0-stream1-regime1-d10/0,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0034273695816271995,
independent,independent/rep0-stream1-regime1-d10/1,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.002685192741958951,
independent,independent/rep0-stream1-regime1-d10/2,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0030346247196983904,
independent,independent/rep0-stream1-regime1-d10/3,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.003038289093797964,
independent,independent/rep0-stream1-regime1-d10/4,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0018913421146168176,
independent,independent/rep0-stream1-regime1-d10/5,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0013383420698413293,
independent,independent/rep0-stream1-regime1-d10/6,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0016519637206827084,
independent,independent/rep0-stream1-regime1-d10/7,0,1,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.002456803385589453,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00039292616128395314,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0002877896930980321,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00019550798137872938,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00014408756246082958,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0003917893959741189,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,5.7151231058439616e-05,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00010485859613897052,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,6.578041088054074e-05,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00042539349754163076,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00025979153579755535,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00018806408770920805,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00022124140296428624,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00038529478344205407,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,6.567422570235544e-05,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00017581379025090882,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,7.169014961103042e-05,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00031440005043546147,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0008220926122106755,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0009579211298861905,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0012584764444697324,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0003885904822530491,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0017113556870426208,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0001012858182710685,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0013381796933918163,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00022992853140504083,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0007858276355194915,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0008618736983661421,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0010782135023311417,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00043645379727684936,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0016096614720430655,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00011447507479378242,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0012010511616808283,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0003907551557739799,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0002510578945082977,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0002776668177851382,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00021462099940666726,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,4.380292447518198e-05,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00020545942142191203,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0006938167726833504,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00021211355772681197,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0004324565737953154,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0002528262464147466,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0003273369120855066,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00019793684806341394,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,2.768052359029116e-05,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0002324273468331322,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0007522885052576059,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00021069677535716876,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0003330503024286415,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0009171043681060523,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0012256230703726941,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0014678780179449367,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0010664732069380462,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0005216463190886634,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.00018475288135970565,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0017565318092591508,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.00027403780567874863,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0007028897934498224,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0013350005106492744,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0013912527112344142,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0011435979725635166,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0004899978792275326,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.00022790945178795214,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.001659259372340302,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.0002971651325683419,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.0013869962583535978,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.00010281753206192302,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.00013817526662529997,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.0003046099884582114,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.00029712590571673097,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.0013641537477994978,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.0005786756754737745,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,0.0003035773533300514,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,0.0014863000321447787,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,9.655432813407193e-05,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,0.00014713964794385595,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,0.00030047499979949836,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,0.00026798526926756115,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,0.0015133683406401885,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,frames,quadratic-vc,0.0006174685748050169,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.0013553867792995466,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.001344838309238183,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.0007901184551267247,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.0027579873628101894,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.0009552623634521072,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.0021301714772934814,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.0011546776847143124,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,10.0,1.0,0.0,frames,quadratic-ac,0.002810719933330116,
independent,independent/rep1-stream0-regime0-d10/0,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.0012356707017808762,
independent,independent/rep1-stream0-regime0-d10/1,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.0012407710048244237,
independent,independent/rep1-stream0-regime0-d10/2,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.0005222124250316361,
independent,independent/rep1-stream0-regime0-d10/3,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.003554478193494422,
independent,independent/rep1-stream0-regime0-d10/4,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.0013581049749429234,
independent,independent/rep1-stream0-regime0-d10/5,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.001985092765818244,
independent,independent/rep1-stream0-regime0-d10/6,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.001242148545573713,
independent,independent/rep1-stream0-regime0-d10/7,1,0,0,10,10.0,1.0,0.0,frames,quadratic-vc,0.002783572716400705,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0007448793297021522,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0004506533831375235,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00023994345316564908,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0005704592873372528,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00015068346917884902,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0001281410659720772,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00010349859769372674,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0002840531477205004,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.001057742738671409,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00035976731628215545,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00022988499254728587,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0005105697714910942,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0001394004529897577,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00015812848132678293,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,9.385026690188515e-05,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0002948718513792745,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0016168568504450712,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0017677137866827697,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0018571171801225513,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.001810146037305095,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0019172924638218574,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0029873479032585712,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.002695886118298314,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.004423089907232479,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0018104060049346476,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0011831087711131735,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0010199058201128268,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.002162680828612127,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0012287684814134107,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.002750138453394811,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0021312867419431775,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.004014074852453419,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00043619692787583516,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00025281766856680697,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0001351377611904072,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0002795566452482426,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00022593395364165343,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0001786536247212644,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0003471257219093982,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00011928633790084139,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0005963033671708169,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00017595394051875713,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00011664658658087351,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0002264344650102641,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0002113800405534891,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.000132962940641579,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00033939572519087413,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00011409430570617578,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.003053431360037722,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.001396430426208692,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0034629913584027523,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0021068817042107727,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.001591386448383125,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0019448161778509124,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.002470199457783074,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.005550297776039106,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.002300077379598619,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0012623748240087752,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0023221026632552068,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.00195694391156599,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0014076756698467921,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0018272311753979658,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.001785155806663417,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.005293712990294259,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.0002174991883248422,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.0001946278695925737,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.0003805920442418681,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.00043032156478427745,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.0001945166032432682,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.00030515620165855336,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.00019663732999372136,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,1.0,1.0,0.0,frames,quadratic-ac,0.0009641116825780202,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.00023276403965238204,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.000160951131975361,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.000335160454995778,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.00048576478679837403,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.0001811754726431713,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.0003056337920257561,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.00019462414681899854,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,1.0,1.0,0.0,frames,quadratic-vc,0.0008851627282002078,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.0010195672301603596,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.0010392908128880824,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.000940554458903421,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.0028221420428789327,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.003964730870799111,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.0018125402115281566,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.0007244173853983032,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,10.0,1.0,0.0,frames,quadratic-ac,0.006295406097236201,
independent,independent/rep1-stream0-regime1-d10/0,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0010861421535410276,
independent,independent/rep1-stream0-regime1-d10/1,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0011744571256757225,
independent,independent/rep1-stream0-regime1-d10/2,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.000824849445646065,
independent,independent/rep1-stream0-regime1-d10/3,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.003264406131708123,
independent,independent/rep1-stream0-regime1-d10/4,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0038752150556911466,
independent,independent/rep1-stream0-regime1-d10/5,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.002043964130282474,
independent,independent/rep1-stream0-regime1-d10/6,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.0006473749126398507,
independent,independent/rep1-stream0-regime1-d10/7,1,0,1,10,10.0,1.0,0.0,frames,quadratic-vc,0.005347551293660529,
independent,independent/rep1-stream1-regime0-d10/0,1,1,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00014823814454757145,
independent,independent/rep1-stream1-regime0-d10/1,1,1,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0003161336781811253,
independent,independent/rep1-stream1-regime0-d10/2,1,1,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00018001391052392674,
independent,independent/rep1-stream1-regime0-d10/3,1,1,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,9.799806696345974e-05,
independent,independent/rep1-stream1-regime0-d10/4,1,1,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0002698373811246747,
