cohort,target_id,replica,stream,regime,dimension,radius,gamma,strength,geometry,decoder,squared_angle_radians,hard_success
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,4.21162763118087e-05,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00027316085776596974,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0003490283156047125,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00024736677616997595,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00018938861009228886,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00031451900481033505,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0002320246198125155,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00015433331511451935,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,6.287172084009981e-05,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0002576522788707759,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00027761734818548557,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00022453222049885536,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.00018146641388734058,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0003031183924459215,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0007562554683423987,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.000722832940984261,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0005818216589498884,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0008832125464828765,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0007027109840853587,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0015817117252178725,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.0020588606691565054,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-ac,0.00035957001789907987,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0008783805147940812,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0005248650018163458,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.000644405722152005,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0009989803036591074,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0006407117317121734,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0018326680997963545,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0016645915385847874,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,staggered-cycle,quadratic-vc,0.0002918416912236001,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,0.00014888604882725,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,6.637529266577895e-05,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,0.00018286923272795895,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,0.00026697414973915994,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,8.15431579549951e-05,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,1.4271003958910457e-05,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,0.00014324221187796458,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-ac,0.000126859193221956,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,0.00015272874755281276,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,3.5587334562132884e-05,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,0.00018157084236356598,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,0.00018800895428088148,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,5.675900290467452e-05,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,2.2956022684287674e-05,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,0.00014566916897172796,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,staggered-two,quadratic-vc,0.00011558537011058192,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0002575732563978255,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0004810503169314112,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00012038390836113993,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00028314588659002216,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00035896447355329394,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.0003119525661786247,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.00021070627680337908,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-ac,0.000298097978685456,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00028452271104843714,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0004200249610758514,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00013499512926328424,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00023366395540151582,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.00031550942741556817,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0002567258296508554,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0001910957783151193,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,staggered-two,quadratic-vc,0.0002465583966490538,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0013584331829218645,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0008201164911731369,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0009742140947685696,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0007057223929154076,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.00017638972310607943,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0009477545541824585,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.0013888250259575603,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-ac,0.000861530319466848,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0016534809589093817,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0004486921368421289,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0009465111097038411,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.000954438614529485,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.00022340031076902549,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0009481665504352921,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0011105761612748956,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,staggered-two,quadratic-vc,0.0007905482025215357,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,0.00013671294928632992,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,0.00018694105410673722,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,0.004559445398187716,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,0.00022909148381360632,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,4.3713114997217315e-05,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,0.00029039633284924383,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,0.00017449194325259762,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-ac,0.000401471388029222,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,0.00012703371170203056,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,0.00018073576905344068,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,0.0031884015650228714,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,0.0001594493331878086,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,4.4127499543989954e-05,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,0.00023165719383406143,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,0.00017866034703252118,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,cycle,quadratic-vc,0.00039352440142489476,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.0004302733017186455,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.00023190296697240826,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.0023495293707072873,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.00010632939938136288,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.0003783322525713035,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.00025645479193963494,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.00010583982619451946,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-ac,0.0002953227257249928,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,0.00043107608402592095,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,0.00017780412882851282,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,0.0012858031593201578,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,8.064313292020276e-05,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,0.00032264228360047616,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,0.0002398642830363265,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,0.0001294627404299318,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,cycle,quadratic-vc,0.0002625083256521905,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.0011623884815399237,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.0016857707948679768,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.002435862527743853,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.0008329085748930837,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.0006217319465331505,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.00040623484079008426,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.0011212761381508979,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-ac,0.0004833844002437839,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.0009073323273423244,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.0012142908503409637,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.0017798276834038102,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.0007211120905973475,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.0006931825427024741,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.00037124023326204114,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.0011162906207553005,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,cycle,quadratic-vc,0.00035841677654805006,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,0.000272269668167658,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,0.00018469898345197685,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,4.949380723011869e-05,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,0.00031741887185974784,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,0.00010064414343749,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,0.00021908175334786877,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,0.0003855143210920943,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-ac,7.898317004168458e-05,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,0.0002836117157016399,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,0.0001881937690745575,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,7.801771481246121e-05,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,0.00024464116586230157,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,7.786362543250678e-05,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,0.00018256618828703963,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,0.0004345122161077742,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,cycle-two,quadratic-vc,8.06616996525541e-05,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.00045247704548961225,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.00032639421857964004,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.0004033925735944911,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.00020414349690647224,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.0001690221568823686,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.00020647212517979738,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.0003027008161006741,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-ac,0.00015541023900853088,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.0004541480120246057,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.0002912585223086883,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.0006296608758783629,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.00016090949103901437,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.00015822543095666205,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.000204736308581553,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.00030787747692286315,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,1.0,1.0,0.0,cycle-two,quadratic-vc,0.00016450915414331722,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.0007650999979451859,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.0007926267762939914,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.002767031455816363,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.0015229963600712256,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.0009028628602221639,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.00042773972544548814,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.000975743135939725,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-ac,0.0022782272225287704,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.0007801990654446763,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.0005432844437294865,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.002102352633675435,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.001409490472572175,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.00082396942240964,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.0006251473931262681,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.0009021421014690778,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,10.0,1.0,0.0,cycle-two,quadratic-vc,0.0019014200879958114,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,0.00016781597761193808,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,7.819553188413104e-05,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,0.00034283070622348987,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,0.0001435643815236903,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,0.0002954974661601728,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,0.00014826578597489342,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,6.40133719670822e-05,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,frames,quadratic-ac,0.00010488677237348665,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,0.00014869620949870045,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,6.442891472818781e-05,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,0.00034050400531924514,
main,main/rep0-stream0-regime0-d10/3,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,0.00016268330871826512,
main,main/rep0-stream0-regime0-d10/4,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,0.0003278066512102545,
main,main/rep0-stream0-regime0-d10/5,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,0.00019692810597671435,
main,main/rep0-stream0-regime0-d10/6,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,6.446290012798909e-05,
main,main/rep0-stream0-regime0-d10/7,0,0,0,10,0.1,1.0,0.0,frames,quadratic-vc,0.00010930184783695616,
main,main/rep0-stream0-regime0-d10/0,0,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.00024423874300539465,
main,main/rep0-stream0-regime0-d10/1,0,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.0006537080166700142,
main,main/rep0-stream0-regime0-d10/2,0,0,0,10,1.0,1.0,0.0,frames,quadratic-ac,0.0003239445684631275,
