cohort,target_id,replica,stream,regime,dimension,radius,gamma,strength,geometry,decoder,squared_angle_radians,hard_success
robustness,robustness/rep0-stream1-regime1-d20/5,0,1,1,20,1.0,1.0,0.03,staggered-cycle,rank,0.05293816769899011,True
robustness,robustness/rep0-stream1-regime1-d20/6,0,1,1,20,1.0,1.0,0.03,staggered-cycle,rank,0.021542811261624543,True
robustness,robustness/rep0-stream1-regime1-d20/7,0,1,1,20,1.0,1.0,0.03,staggered-cycle,rank,0.004080163232766006,True
robustness,robustness/rep0-stream1-regime1-d20/0,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0007374017353491903,True
robustness,robustness/rep0-stream1-regime1-d20/1,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0007992640719331347,True
robustness,robustness/rep0-stream1-regime1-d20/2,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.001361370144433016,True
robustness,robustness/rep0-stream1-regime1-d20/3,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.000843335447718261,True
robustness,robustness/rep0-stream1-regime1-d20/4,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0008188537028893013,True
robustness,robustness/rep0-stream1-regime1-d20/5,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.001182912284025369,True
robustness,robustness/rep0-stream1-regime1-d20/6,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0009055718723508598,True
robustness,robustness/rep0-stream1-regime1-d20/7,0,1,1,20,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0008692650730512179,True
robustness,robustness/rep0-stream1-regime1-d20/0,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.007504354077851199,False
robustness,robustness/rep0-stream1-regime1-d20/1,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.007407124029536462,False
robustness,robustness/rep0-stream1-regime1-d20/2,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.007102349110155511,False
robustness,robustness/rep0-stream1-regime1-d20/3,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.00798377785970652,False
robustness,robustness/rep0-stream1-regime1-d20/4,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.010521404163073234,False
robustness,robustness/rep0-stream1-regime1-d20/5,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.007499779976954388,False
robustness,robustness/rep0-stream1-regime1-d20/6,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.00794105823543361,False
robustness,robustness/rep0-stream1-regime1-d20/7,0,1,1,20,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.008834530667964689,False
robustness,robustness/rep0-stream1-regime1-d20/0,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.027445814702167056,False
robustness,robustness/rep0-stream1-regime1-d20/1,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.01966815350321266,False
robustness,robustness/rep0-stream1-regime1-d20/2,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.11191974618863698,False
robustness,robustness/rep0-stream1-regime1-d20/3,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.020310725898143745,False
robustness,robustness/rep0-stream1-regime1-d20/4,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.037446931729788246,False
robustness,robustness/rep0-stream1-regime1-d20/5,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.06758770747115973,False
robustness,robustness/rep0-stream1-regime1-d20/6,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.027723990712722777,False
robustness,robustness/rep0-stream1-regime1-d20/7,0,1,1,20,1.0,1.0,0.1,staggered-cycle,rank,0.013779289299567605,False
robustness,robustness/rep0-stream1-regime1-d20/0,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.007554212835056748,False
robustness,robustness/rep0-stream1-regime1-d20/1,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.007643213346797267,False
robustness,robustness/rep0-stream1-regime1-d20/2,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.007182232805764213,False
robustness,robustness/rep0-stream1-regime1-d20/3,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.008370523233759029,False
robustness,robustness/rep0-stream1-regime1-d20/4,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.010012510983984221,False
robustness,robustness/rep0-stream1-regime1-d20/5,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.00798822207322064,False
robustness,robustness/rep0-stream1-regime1-d20/6,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.00788173781563214,False
robustness,robustness/rep0-stream1-regime1-d20/7,0,1,1,20,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.00933476988992862,False
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.0002418075513847622,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.00018760578525111766,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.0002598917157661462,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.00041153206483894166,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.00028259303522809554,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.00022975278782178725,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.0003329825013418755,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,staggered-cycle,hybrid-vc,0.0002205904491096557,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.010468503868930728,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.001483724209753855,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.012269682330145628,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.04103666396263088,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.08254942960180911,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.007894594121184057,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.0008714741722507715,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,staggered-cycle,rank,0.0015564367526752882,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.00029411223569410786,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.0002930423417874829,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.0002107199686332483,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.00018547395828208017,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.0005515786124016866,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.0002475169231393489,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.0003638261098697948,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.0,staggered-cycle,soft-quadratic,0.0003356694529138018,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.0001870637185536814,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00043248300845654937,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.0002892045306060185,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00026768212113315124,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00024211229326508027,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00034942738402289695,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.0003302900521452202,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00016634368166584495,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.010385374851399518,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.0014245017139067327,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.013665026002635588,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.041482834135283544,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.08796119354371368,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.008099491270143054,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.0013757787258899337,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.01,staggered-cycle,rank,0.0017722326312320593,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00019594243566956686,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.0005247480123843687,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.0002921798241230182,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.0001751683428032883,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.0006079898376721102,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.0003645862180171318,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00042679254519815784,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00026696713157730624,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0006181209327273852,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0018293254733294164,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0007450716236669007,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0006820333888567658,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0008279828279344919,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0012991307546196948,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0015643358596887738,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0013732696528316287,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.010961308466169302,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.0018316478269863703,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.014637052407621913,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.0402438780630829,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.09346598088507936,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.0069775449187571776,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.003410088706727208,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.03,staggered-cycle,rank,0.003196525723513322,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0004449051745029671,True
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0021234806312476168,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0007322464994462089,True
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.000573716253441168,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0010776564989253932,True
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0011828059586040708,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.001616941733263032,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0013599754630295741,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.007499220075507563,False
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.00892397054151093,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.004179124596818792,False
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.009560755206109947,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.008472868459924194,False
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.007352715625851095,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.011869261037689137,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.1,staggered-cycle,hybrid-vc,0.008661779336413922,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.019399395694722817,False
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.0026576104510371438,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.021209973291972776,False
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.03770677897000482,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.11789388454272562,False
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.011534286042613095,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.011081585770876558,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.1,staggered-cycle,rank,0.008902434674164576,True
robustness,robustness/rep1-stream0-regime0-d10/0,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.008664193091247507,False
robustness,robustness/rep1-stream0-regime0-d10/1,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.00833326396109634,True
robustness,robustness/rep1-stream0-regime0-d10/2,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.004990424041758157,False
robustness,robustness/rep1-stream0-regime0-d10/3,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.007862211898850955,True
robustness,robustness/rep1-stream0-regime0-d10/4,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.008272683571780697,False
robustness,robustness/rep1-stream0-regime0-d10/5,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.007753358451921866,True
robustness,robustness/rep1-stream0-regime0-d10/6,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.010275409814975362,True
robustness,robustness/rep1-stream0-regime0-d10/7,1,0,0,10,1.0,1.0,0.1,staggered-cycle,soft-quadratic,0.008563686873105573,True
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,3.6789817262962596e-05,True
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,9.820961695278854e-06,True
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,2.0111733498313443e-05,True
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,1.7967582103177803e-05,True
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,1.3758269285203729e-05,True
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,2.7664096688850507e-05,True
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,1.3578156141442831e-05,True
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.0,staggered-cycle,hybrid-vc,1.1939662489421491e-05,True
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.027063949606783495,True
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.01930536534761932,True
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.024101145933414607,True
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.005698995395835623,True
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.04592384431158592,True
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.032591070206675114,True
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.005922952650408721,True
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.0,staggered-cycle,rank,0.018642057843723026,True
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,7.849337870365185e-05,True
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,4.6044843313453454e-05,True
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,4.631558801758886e-05,True
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,4.760804225502797e-05,True
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,7.228360335154438e-05,True
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,7.761957859930791e-05,True
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,3.324245037414689e-05,True
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.0,staggered-cycle,soft-quadratic,3.869065125071878e-05,True
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00013427504674161042,True
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,8.363163277575936e-05,True
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,9.392791266545002e-05,True
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00013962259364668918,True
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,9.856174795505083e-05,True
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00013283777681878637,True
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00010509933891844113,True
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.01,staggered-cycle,hybrid-vc,0.00011853108395057251,True
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.02700413503595126,True
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.019690313475876655,True
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.024189909727361878,True
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.005628741931363708,True
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.046134174405829585,True
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.03274472428561312,True
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.005885228051432813,True
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.01,staggered-cycle,rank,0.0189661533378185,True
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00013808683830527767,True
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00010214117121813266,True
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00010313167711315122,True
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.0001319681151215488,True
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00019636094324198652,True
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00016697097443609207,True
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00012467478424780246,True
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.01,staggered-cycle,soft-quadratic,0.00013447859312654505,True
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0006849288630486124,False
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0007937587232998088,False
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0006414916002257924,False
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0008836894040273839,False
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0009510203584303711,False
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0008629029499548608,False
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0009308538713424247,False
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.03,staggered-cycle,hybrid-vc,0.0008918474397196272,False
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.027347395427295657,False
robustness,robustness/rep1-stream0-regime0-d50/1,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.020368286405967797,False
robustness,robustness/rep1-stream0-regime0-d50/2,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.024825077796212507,False
robustness,robustness/rep1-stream0-regime0-d50/3,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.0059156755376096135,False
robustness,robustness/rep1-stream0-regime0-d50/4,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.046682914272113865,False
robustness,robustness/rep1-stream0-regime0-d50/5,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.03328377979915308,False
robustness,robustness/rep1-stream0-regime0-d50/6,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.006604189841458351,False
robustness,robustness/rep1-stream0-regime0-d50/7,1,0,0,50,1.0,1.0,0.03,staggered-cycle,rank,0.019520624572289858,False
robustness,robustness/rep1-stream0-regime0-d50/0,1,0,0,50,1.0,1.0,0.03,staggered-cycle,soft-quadratic,0.0007043999342344584,False
